Record Sequence Number,EQID,SSN,Earthquake Magnitude,Dip (deg),Rake Angle (deg),ClstD (km),Rjb (km),Repi (km),Rhyp (km),Rx,Source to Site Azimuth (deg),Preferred Vs30,GMX_C1,GMX_C2,GMX_C3,Dur,AI,minFreq,PGA (g),PGV (cm/sec),PGD (cm),T0.010s,T0.020s,T0.022s,T0.025s,T0.029s,T0.030s,T0.032s,T0.035s,T0.036s,T0.040s,T0.042s,T0.044s,T0.045s,T0.046s,T0.048s,T0.050s,T0.055s,T0.060s,T0.065s,T0.067s,T0.070s,T0.075s,T0.080s,T0.085s,T0.090s,T0.095s,T0.100s,T0.110s,T0.120s,T0.130s,T0.133s,T0.140s,T0.150s,T0.160s,T0.170s,T0.180s,T0.190s,T0.200s,T0.220s,T0.240s,T0.250s,T0.260s,T0.280s,T0.290s,T0.300s,T0.320s,T0.340s,T0.350s,T0.360s,T0.380s,T0.400s,T0.420s,T0.440s,T0.450s,T0.460s,T0.480s,T0.500s,T0.550s,T0.600s,T0.650s,T0.667s,T0.700s,T0.750s,T0.800s,T0.850s,T0.900s,T0.950s,T1.000s,T1.100s,T1.200s,T1.300s,T1.400s,T1.500s,T1.600s,T1.700s,T1.800s,T1.900s,T2.000s,T2.200s,T2.400s,T2.500s,T2.600s,T2.800s,T3.000s,T3.200s,T3.400s,T3.500s,T3.600s,T3.800s,T4.000s,T4.200s,T4.400s,T4.600s,T4.800s,T5.000s,T5.500s,T6.000s,T6.500s,T7.000s,T7.500s,T8.000s,T8.500s,T9.000s,T9.500s,T10.000s,T11.000s,T12.000s,T13.000s,T14.000s,T15.000s,T20.000s,File Name (Horizontal 1),File Name (Horizontal 2),File Name (Vertical)
5000052,5000016,5000048,6.24,72,-112,35.87,27.71,30.23,38.1,-999,-999,290,-999,-999,-999,99,99,-999,0.18221,14.806,1.8551,0.1823764,0.1828933,0.1830353,0.183281,0.1836623,0.1837668,0.183996,0.1843537,0.184479,0.185037,0.1853404,0.1856676,0.1858389,0.1860129,0.18637,0.1867283,0.1875315,0.187619,0.1904774,0.1925132,0.1917241,0.1909686,0.2045478,0.2133828,0.2149547,0.214471,0.2210288,0.2355347,0.2461959,0.2251043,0.226778,0.2779508,0.2947027,0.33233,0.3683448,0.3509682,0.4047499,0.5024499,0.5057115,0.4842774,0.5015014,0.5425366,0.5465907,0.5089067,0.4849199,0.4307531,0.4316594,0.4130986,0.3729608,0.3390701,0.3352005,0.3681115,0.4182386,0.4307771,0.4435927,0.4963538,0.521712,0.4962021,0.3933413,0.3003603,0.2633529,0.1972006,0.162138,0.1569178,0.1549903,0.1571963,0.1657968,0.1717142,0.1668248,0.1506416,0.1258714,0.09338842,0.07830851,0.06745612,0.04985697,0.03840134,0.03016663,0.02531695,0.02292306,0.02023434,0.01875553,0.01710179,0.0142925,0.01103633,0.01032262,0.009003784,0.008244319,0.007355329,0.006496315,0.005894787,0.005335584,0.00481523,0.004337743,0.00390645,0.003522502,0.002756036,0.002286795,0.001927015,0.001642901,0.001417812,0.001236987,0.001089311,0.000966917,0.000863662,0.000776547,0.000637385,0.00053246,0.000451694,0.000387812,0.000336584,0.000187714,NGAsubRSN5000052_A90120A1_S78E.AT2,NGAsubRSN5000052_A90120A1_N12E.AT2,NGAsubRSN5000052_A90120A1_UP.AT2
5000128,5000030,5000036,6.3,64,168,35.18,5.22,15.73,42.06,-999,-999,138,-999,-999,-999,99,99,-999,0.20134,14.439,1.7399,0.2017188,0.2028982,0.2032174,0.2038041,0.2046803,0.2049417,0.2055138,0.2065006,0.2068598,0.2086077,0.2097059,0.2112152,0.2121385,0.2131939,0.2164593,0.2212588,0.2279059,0.2444748,0.2519716,0.2552827,0.2603873,0.2602978,0.2503843,0.2544548,0.2599165,0.2739588,0.2865638,0.2788664,0.3073966,0.354665,0.350972,0.3541685,0.3777333,0.4530461,0.4713821,0.5191112,0.4898347,0.4992647,0.4522118,0.5132031,0.5573805,0.5564712,0.5988233,0.5736532,0.5359178,0.5836188,0.8319721,0.9376302,0.9069818,0.7261205,0.5488186,0.4425467,0.3684421,0.3455473,0.3311947,0.3253845,0.3317503,0.3900042,0.3788223,0.350242,0.3234144,0.2610769,0.2270356,0.1966413,0.1641395,0.1801717,0.1769703,0.1727237,0.2157204,0.1633564,0.1231351,0.1002152,0.09223131,0.07402552,0.06258991,0.05319007,0.04282356,0.03780206,0.03216837,0.0204859,0.01815796,0.01612656,0.01369146,0.01165995,0.009773684,0.00810824,0.007694888,0.007437557,0.006947461,0.00603196,0.004872031,0.004515745,0.004039362,0.00353003,0.003100987,0.00247299,0.002123574,0.001835654,0.001567247,0.001362865,0.001216809,0.001081749,0.000955905,0.000842637,0.000746541,0.000597601,0.00049246,0.000415147,0.000356676,0.000310431,0.000175646,NGAsubRSN5000128_K93018A1_N46W.AT2,NGAsubRSN5000128_K93018A1_S44W.AT2,NGAsubRSN5000128_K93018A1_UP.AT2
5000133,5000030,5000078,6.3,64,168,35.7,6.16,17.14,42.71,-999,-999,480,-999,-999,-999,99,99,-999,0.15622,10.449,1.2882,0.1565113,0.1574157,0.1576815,0.1580987,0.1587793,0.1589676,0.159371,0.1600452,0.1602904,0.1614127,0.1621281,0.1629691,0.1634731,0.1640194,0.166022,0.1678781,0.1679861,0.1685637,0.1674303,0.1695545,0.1698411,0.1878441,0.1971639,0.2025639,0.2252943,0.2483732,0.2519113,0.2557168,0.2996055,0.3408976,0.3704492,0.4197732,0.4691911,0.4752101,0.4905856,0.5724917,0.5372779,0.4621515,0.4201199,0.4364867,0.3935629,0.3585522,0.3988915,0.4052068,0.3637412,0.3632038,0.3724582,0.3499701,0.3302644,0.3438001,0.3557934,0.4157028,0.4151107,0.3689291,0.3308491,0.3605317,0.4214316,0.4084884,0.5398801,0.4560141,0.4492149,0.3926919,0.2537067,0.2123391,0.1620187,0.1485985,0.1407722,0.137514,0.1082586,0.08565644,0.05736077,0.04844794,0.0449883,0.04058496,0.03395661,0.03010402,0.02898117,0.02872431,0.02558437,0.01890826,0.01642053,0.01433915,0.01101711,0.008332086,0.006596374,0.00578962,0.005385342,0.00501929,0.004403207,0.003898795,0.003473394,0.003105601,0.002776019,0.002478906,0.002235268,0.001799499,0.00152139,0.00129175,0.00109245,0.000939099,0.000818535,0.000721613,0.000642051,0.00057592,0.000519443,0.000430636,0.000361604,0.00030765,0.000264956,0.000230352,0.000128952,NGAsubRSN5000133_D93016A1_S13E.AT2,NGAsubRSN5000133_D93016A1_N77E.AT2,NGAsubRSN5000133_D93016A1_UP.AT2
5000134,5000030,5000036,6.3,64,168,35.18,5.22,15.73,42.06,-999,-999,138,-999,-999,-999,99,99,-999,0.18716,12.205,1.5352,0.1875694,0.1895339,0.1902171,0.1913968,0.195676,0.1974518,0.2030918,0.2158583,0.2172751,0.2243641,0.2193616,0.2201046,0.2213473,0.2215144,0.2195978,0.2161099,0.2203367,0.2127108,0.221627,0.2303358,0.2532698,0.2598778,0.253217,0.2824529,0.2974653,0.2812793,0.2748379,0.2874032,0.2938666,0.3320031,0.3402186,0.3659123,0.4073893,0.3696739,0.3618143,0.3590352,0.3759299,0.4139466,0.4297637,0.4436745,0.4999118,0.5709329,0.6454896,0.6626193,0.6674075,0.7788993,0.8670985,0.8020609,0.7084829,0.5526487,0.5511009,0.504786,0.4616702,0.4337709,0.4053928,0.3685141,0.3301113,0.4460844,0.3983274,0.3069037,0.2993459,0.2854091,0.2855791,0.3053245,0.2303374,0.2479928,0.2140028,0.2103523,0.1409531,0.1282109,0.09944302,0.07460424,0.06796413,0.05760249,0.05133419,0.04551368,0.03787423,0.03081263,0.02290698,0.01808113,0.01574052,0.01427796,0.01166165,0.009086495,0.007617612,0.006443641,0.005915726,0.005428995,0.004619423,0.004105965,0.003669253,0.00330557,0.003001549,0.002735473,0.002502755,0.002070016,0.001727884,0.00144544,0.001243035,0.001091988,0.000965794,0.00085588,0.000760034,0.000677586,0.00060801,0.000499265,0.000419403,0.000358272,0.000309964,0.000270512,0.000152056,NGAsubRSN5000134_D93017A1_N38E.AT2,NGAsubRSN5000134_D93017A1_N52W.AT2,NGAsubRSN5000134_D93017A1_UP.AT2
5001478,5000150,5000036,6.65,45,-60,54.15,45.69,51.05,60.86,-999,-999,138,-999,-999,-999,99,99,-999,0.21346,26.713,3.6096,0.2137244,0.214542,0.2148301,0.2153304,0.2160136,0.2161707,0.2165052,0.2170034,0.2171801,0.2182879,0.2184933,0.218999,0.2189488,0.2191222,0.2189928,0.2204746,0.2288465,0.2343615,0.2449526,0.2474045,0.2486159,0.2477338,0.2512515,0.2582967,0.2532281,0.2362358,0.2316825,0.260915,0.2726904,0.2986355,0.3122481,0.3242318,0.3446021,0.415297,0.4071963,0.403185,0.4081455,0.4264535,0.5325509,0.5807028,0.625343,0.6199956,0.5771471,0.5485264,0.5765342,0.5783413,0.577494,0.5817737,0.5814478,0.6156995,0.6125269,0.5529592,0.4805945,0.4827228,0.503389,0.5050596,0.5430358,0.63201,0.6132337,0.5480163,0.5849621,0.6533584,0.6773586,0.5795031,0.4157943,0.3569663,0.3323041,0.2992156,0.3020127,0.3014714,0.2947653,0.3080019,0.2588022,0.1885326,0.1358211,0.1163484,0.1072628,0.09657545,0.0651501,0.0485961,0.04177975,0.03552057,0.0261291,0.02055306,0.01725233,0.01489536,0.01390942,0.01299707,0.01139681,0.01013743,0.009198205,0.008467688,0.007829425,0.007218713,0.006634836,0.005353318,0.004363057,0.003675435,0.003151697,0.002730926,0.002393316,0.002104105,0.001862301,0.001660655,0.001486909,0.00121696,0.0010145,0.000861723,0.000741794,0.000645266,0.000362159,NGAsubRSN5001478_K07018A01_N46W.AT2,NGAsubRSN5001478_K07018A01_S44W.AT2,NGAsubRSN5001478_K07018A01_UP.AT2
5001480,5000150,5000123,6.65,45,-60,253.86,249.37,254.71,257.19,-999,-999,360,-999,-999,-999,99,99,-999,0.010162,0.85234,0.25411,0.01020047,0.01032564,0.01036204,0.01042877,0.01053758,0.01057176,0.01067495,0.01089105,0.01091686,0.01082421,0.0109149,0.01121159,0.01116986,0.01120516,0.01127032,0.01136903,0.01187549,0.01302152,0.0143024,0.0146025,0.01626719,0.01840673,0.02200207,0.02506541,0.02816657,0.03124214,0.02867962,0.0289636,0.03110065,0.02731035,0.02393424,0.02105786,0.02187544,0.02133767,0.0204893,0.02006032,0.02115597,0.02255439,0.02034027,0.02191452,0.01984448,0.01700662,0.01752088,0.01894403,0.01947055,0.01985543,0.01971562,0.01971469,0.02084655,0.01872081,0.017119,0.0161477,0.01569694,0.01692042,0.01882698,0.02099626,0.02077955,0.01680331,0.01401568,0.01213279,0.01275115,0.01307952,0.01461888,0.01584426,0.01674658,0.01942801,0.01941777,0.01710329,0.01143798,0.008862251,0.008342043,0.006479196,0.005089274,0.004345054,0.004107753,0.003899913,0.003246263,0.003073534,0.002508072,0.002394002,0.002221644,0.00215985,0.002316921,0.001856476,0.00196662,0.001998893,0.002203057,0.002280858,0.001773116,0.001410715,0.001158383,0.001013479,0.000889459,0.000941204,0.000901786,0.000816662,0.000511729,0.000446286,0.000413761,0.000376958,0.000374184,0.000309155,0.000231394,0.000196821,0.000182826,0.000141725,0.000125021,0.000115398,9.41E-05,6.93E-05,3.17E-05,NGAsubRSN5001480_20071220_075516_DVHS_S39W.AT2,NGAsubRSN5001480_20071220_075516_DVHS_S51E.AT2,NGAsubRSN5001480_20071220_075516_DVHS_UP.AT2
5001482,5000150,5000125,6.65,45,-60,292.15,288.26,293.63,295.93,-999,-999,270,-999,-999,-999,99,99,-999,0.017852,1.0923,0.7224,0.01787702,0.01795812,0.01799825,0.0181008,0.01823589,0.01815653,0.01807965,0.01827127,0.01826961,0.01835179,0.01838628,0.0185646,0.01871227,0.01881628,0.01902571,0.01896695,0.01895759,0.01916385,0.0199179,0.02024584,0.02052478,0.02110329,0.02220898,0.0228204,0.02044491,0.02280344,0.02506709,0.02737403,0.02561045,0.02670521,0.02557294,0.02279865,0.02350886,0.02422686,0.02653659,0.02505159,0.02774875,0.02843163,0.02633815,0.02972508,0.0290907,0.02912169,0.03436256,0.03641642,0.03656015,0.03542252,0.03645843,0.03513406,0.03554438,0.03777702,0.042946,0.04791471,0.05535157,0.05945762,0.06349891,0.06879541,0.06904039,0.05336173,0.03189817,0.02198415,0.02211211,0.0215387,0.02143233,0.02233467,0.02188063,0.01871239,0.01792371,0.01576371,0.01273787,0.008263065,0.005813594,0.005535229,0.004180799,0.003638011,0.003534017,0.003428208,0.00342656,0.003161609,0.003115429,0.002625308,0.002490805,0.002372833,0.002611255,0.002320232,0.001739106,0.00171531,0.00176653,0.001767678,0.001581474,0.001652634,0.001891219,0.001789325,0.001510165,0.001276407,0.001007485,0.000905245,0.000788153,0.000664826,0.000664801,0.000571516,0.000437185,0.000337675,0.000279817,0.000237137,0.000193912,0.000148504,0.000128834,0.000105842,9.22E-05,7.41E-05,3.51E-05,NGAsubRSN5001482_20071220_075516_FAHS_S83E.AT2,NGAsubRSN5001482_20071220_075516_FAHS_N07E.AT2,NGAsubRSN5001482_20071220_075516_FAHS_UP.AT2
5001484,5000150,5000036,6.65,45,-60,63.3,46.1,51.05,60.86,-999,-999,138,-999,-999,-999,99,99,-999,0.26395,22.469,4.6863,0.2643639,0.2658962,0.2664819,0.2674396,0.2686968,0.2690583,0.2699796,0.2714092,0.2721234,0.2783531,0.2792917,0.2803372,0.2818632,0.2834546,0.279078,0.2829259,0.2929599,0.288267,0.3096221,0.314944,0.3263083,0.3270729,0.3269342,0.3193918,0.3248891,0.3330456,0.3302173,0.3387268,0.3520375,0.355144,0.3612505,0.387691,0.3937999,0.4473101,0.5429385,0.5418966,0.5477368,0.5680179,0.6503106,0.7213759,0.7545515,0.7601812,0.8493019,0.8564453,0.8679798,0.9489431,0.7316296,0.6853973,0.6755492,0.6390271,0.5930529,0.6898452,0.8448061,0.9068614,0.9294782,0.9074688,0.8154868,0.4982574,0.5523279,0.6662295,0.6696534,0.6016313,0.5382282,0.4160595,0.2865922,0.2593068,0.2439793,0.2642329,0.2274162,0.1991014,0.1721866,0.1599439,0.1294266,0.1022766,0.08020682,0.07810464,0.07112501,0.0617342,0.05019963,0.03512338,0.03007211,0.02610802,0.02115817,0.0177125,0.01549075,0.01368339,0.01291828,0.01225941,0.01107024,0.01003213,0.009017485,0.008378685,0.008317512,0.008001811,0.007510372,0.006424993,0.006192057,0.006030441,0.005617522,0.005452277,0.005143556,0.004536592,0.004021151,0.003480123,0.003034585,0.002358475,0.001922316,0.001610916,0.001300039,0.001143977,0.000604655,NGAsubRSN5001484_20071220_075516_GISS_N51W.AT2,NGAsubRSN5001484_20071220_075516_GISS_S39W.AT2,NGAsubRSN5001484_20071220_075516_GISS_UP.AT2
5001485,5000150,5000081,6.65,45,-60,70.84,55.97,60.93,69.38,-999,-999,245,-999,-999,-999,99,99,-999,0.14568,15.992,3.6369,0.1458171,0.1462149,0.1463253,0.1465135,0.1467996,0.1468793,0.1470281,0.1472739,0.1473482,0.1474074,0.1476045,0.1482799,0.1485415,0.148873,0.1495756,0.1500664,0.1514671,0.151819,0.1526452,0.1527669,0.1531463,0.1533164,0.1537813,0.1569779,0.1562465,0.1580239,0.166667,0.1724513,0.1829027,0.2040068,0.2093479,0.2184975,0.2268803,0.2547162,0.2736396,0.2767898,0.2977752,0.2852489,0.3355771,0.3969977,0.3761149,0.3750652,0.3724624,0.4097442,0.4514173,0.4142708,0.4189249,0.3994083,0.3919328,0.3792088,0.3780471,0.4017474,0.4297765,0.4286938,0.4077429,0.3883404,0.3782313,0.3637545,0.4105591,0.411748,0.4091758,0.3836367,0.3652849,0.3935114,0.4063732,0.3721063,0.4067403,0.4464251,0.3421891,0.2283537,0.1662458,0.1263649,0.1435931,0.1407299,0.1244807,0.09231127,0.08255995,0.07941664,0.06411618,0.04586177,0.03717011,0.03027067,0.02554955,0.02412363,0.02137193,0.02205348,0.02204703,0.02259294,0.01927152,0.01751287,0.01404673,0.01071783,0.009977966,0.009469627,0.008555164,0.006929762,0.005745656,0.00453581,0.004123213,0.003605094,0.003478553,0.003526235,0.003170689,0.002772944,0.002512815,0.001916981,0.001507438,0.001268474,0.001084783,0.000897826,0.000425318,NGAsubRSN5001485_20071220_075516_GWTS_S54W.AT2,NGAsubRSN5001485_20071220_075516_GWTS_S36E.AT2,NGAsubRSN5001485_20071220_075516_GWTS_UP.AT2
5001486,5000150,5000049,6.65,45,-60,169.2,162.93,168.31,171.78,-999,-999,182,-999,-999,-999,99,99,-999,0.015097,1.9789,0.83087,0.01511575,0.01514628,0.01515394,0.01517467,0.01519952,0.01520492,0.01521913,0.01524269,0.01524938,0.01526312,0.01525229,0.01522427,0.01524667,0.01533492,0.01536038,0.01545546,0.01612585,0.01654007,0.0176736,0.01863944,0.0192644,0.01948863,0.01973331,0.02141492,0.01916365,0.01709686,0.01754121,0.01901812,0.01901486,0.01909439,0.0196713,0.02202613,0.02475079,0.02828309,0.02855424,0.02838298,0.02856562,0.02484374,0.02698774,0.02736168,0.02947073,0.0299022,0.03331858,0.03558435,0.03672145,0.03990028,0.03665173,0.03295727,0.03184306,0.03651033,0.04105941,0.03978661,0.04211474,0.04309311,0.04254486,0.03787174,0.03463605,0.02932333,0.02532229,0.02599171,0.0272342,0.03412253,0.03625994,0.03579842,0.03205241,0.03332003,0.03158811,0.03371589,0.02550242,0.02026592,0.02036524,0.01939857,0.01645908,0.01488297,0.01500435,0.01334657,0.01075286,0.01048581,0.009572136,0.008137005,0.007947463,0.007841451,0.008736692,0.009097903,0.009133398,0.006952464,0.006610293,0.006237358,0.005659576,0.005264584,0.004617603,0.003744399,0.003028925,0.003236232,0.003111472,0.002139138,0.001867081,0.001823195,0.001479846,0.0013018,0.00113113,0.000946038,0.000863107,0.00086625,0.000747866,0.000525613,0.000418007,0.000434502,0.000327532,0.000272649,0.000166661,NGAsubRSN5001486_20071220_075516_HCDS_S39E.AT2,NGAsubRSN5001486_20071220_075516_HCDS_N51E.AT2,NGAsubRSN5001486_20071220_075516_HCDS_UP.AT2
5001487,5000150,5000118,6.65,45,-60,167.94,161.64,166.96,170.44,-999,-999,425,-999,-999,-999,99,99,-999,0.014606,1.4324,1.4357,0.01462024,0.0146769,0.01468985,0.01472094,0.01497472,0.01501189,0.01501303,0.01520368,0.0151232,0.01491841,0.01487384,0.01493089,0.01494125,0.01494568,0.0149522,0.01506684,0.01541989,0.01578561,0.01606862,0.01608166,0.01644592,0.01856758,0.01908516,0.01881103,0.0182576,0.01889822,0.02110366,0.02115923,0.02295735,0.02340265,0.02400698,0.02501309,0.02691258,0.02953951,0.02985105,0.03151405,0.03739496,0.03537948,0.03172832,0.03742222,0.03925204,0.04051391,0.03874997,0.0380739,0.0355505,0.03543288,0.04136759,0.04243844,0.04376509,0.04507408,0.04746955,0.04767864,0.05124617,0.05109021,0.05012116,0.04772216,0.04225228,0.03349498,0.02549279,0.02454677,0.02387815,0.02482886,0.02806248,0.03173806,0.03027366,0.02841588,0.02627802,0.02142969,0.01593073,0.01615793,0.0157914,0.01362214,0.01241255,0.01120061,0.01237563,0.0145179,0.0135891,0.01111029,0.009916265,0.01001674,0.009834571,0.01022272,0.009101471,0.007835955,0.006808003,0.00599597,0.005699742,0.005253486,0.004561438,0.00393516,0.003947611,0.003609689,0.002910783,0.00259798,0.002291188,0.002030726,0.001625506,0.001542046,0.001516848,0.00129157,0.001314324,0.001199146,0.001027484,0.000884737,0.000750005,0.000575505,0.000446559,0.000366533,0.000267706,0.000214147,0.00012196,NGAsubRSN5001487_20071220_075516_HNPS_N78W.AT2,NGAsubRSN5001487_20071220_075516_HNPS_S12W.AT2,NGAsubRSN5001487_20071220_075516_HNPS_UP.AT2
5001488,5000150,5000195,6.65,45,-60,183.11,177.66,182.62,185.84,-999,-999,220,-999,-999,-999,99,99,-999,0.021936,2.357,0.57819,0.02195616,0.02206166,0.02208763,0.02212085,0.02220198,0.02222756,0.02227311,0.02238722,0.0224386,0.02255236,0.02275024,0.02293648,0.0229693,0.0230046,0.0230644,0.02293217,0.02328658,0.02437388,0.02641494,0.02735276,0.02757104,0.02716587,0.02646204,0.02831179,0.02932717,0.03160372,0.03360931,0.03925539,0.04922981,0.05087622,0.04947771,0.05448148,0.05446152,0.05902462,0.0647928,0.06226411,0.06667198,0.06619721,0.07270746,0.05895624,0.05293068,0.05095144,0.04205576,0.04142936,0.03950088,0.0431143,0.04471261,0.04229631,0.03878731,0.03565662,0.03608016,0.03854115,0.03991847,0.04028784,0.04051442,0.04190992,0.04314549,0.04561438,0.03610804,0.03371244,0.03681943,0.04489896,0.05202431,0.04603134,0.04319494,0.04546651,0.05174495,0.0592328,0.06301207,0.05909167,0.03975728,0.02946369,0.02222078,0.0178088,0.01388203,0.01068454,0.009330086,0.007714864,0.006749329,0.005601183,0.005096703,0.004628717,0.003638487,0.002784612,0.002288119,0.002163568,0.00217971,0.002205492,0.002044401,0.001895754,0.001621496,0.00139333,0.001199955,0.001111642,0.00117294,0.001089078,0.000805646,0.000698696,0.000583335,0.000517722,0.000473135,0.000445862,0.000412142,0.000354769,0.000294908,0.000222562,0.000212716,0.000208594,0.000202186,0.000185131,7.62E-05,NGAsubRSN5001488_20071220_075516_KAFS_N08W.AT2,NGAsubRSN5001488_20071220_075516_KAFS_S82W.AT2,NGAsubRSN5001488_20071220_075516_KAFS_UP.AT2
5001489,5000150,5000137,6.65,45,-60,188.56,182.7,188.41,191.75,-999,-999,760,-999,-999,-999,99,99,-999,0.017676,0.93213,0.32023,0.0177389,0.01800058,0.01820822,0.01805154,0.01903736,0.01926585,0.01918883,0.01939909,0.01911508,0.02012786,0.01982102,0.02118788,0.02136415,0.0212878,0.02098378,0.02068561,0.02208722,0.02380496,0.02635635,0.02906021,0.032869,0.03320545,0.03599538,0.04043546,0.04189712,0.04234927,0.05218567,0.05458149,0.05565724,0.05640114,0.0488754,0.0397132,0.03677965,0.03998332,0.0451191,0.04718678,0.03981064,0.0431957,0.04998765,0.04469524,0.03842248,0.03678916,0.03112482,0.02765458,0.02526499,0.02707395,0.0295926,0.02916705,0.02801174,0.03116616,0.03854486,0.04371278,0.04604335,0.04629076,0.04590543,0.04579601,0.04393179,0.0303651,0.02268793,0.01689203,0.01598427,0.01471663,0.01564965,0.01374169,0.011858,0.01205362,0.01098433,0.009390359,0.009035628,0.008524345,0.007712929,0.007215003,0.006522288,0.005411115,0.00513223,0.004096135,0.003182903,0.003298038,0.002706596,0.001993842,0.001824508,0.001701389,0.001845214,0.00188928,0.001744418,0.001940947,0.001860332,0.001820707,0.00160729,0.001386594,0.001149943,0.000982048,0.000754399,0.000734714,0.000741645,0.000684107,0.000636998,0.000602242,0.000575946,0.000562426,0.00055554,0.000527827,0.000437797,0.00039339,0.000366543,0.000320833,0.000258641,0.000174419,0.000131891,0.000106542,6.26E-05,NGAsubRSN5001489_20071220_075516_KFHS_S87W.AT2,NGAsubRSN5001489_20071220_075516_KFHS_S03E.AT2,NGAsubRSN5001489_20071220_075516_KFHS_UP.AT2
5001492,5000150,5000268,6.65,45,-60,199.3,194.33,199.15,202.08,-999,-999,1000,-999,-999,-999,99,99,-999,0.01094,1.0723,0.5142,0.01096608,0.0110116,0.01102199,0.01105449,0.01110506,0.01111521,0.01113847,0.01118691,0.01120323,0.01128873,0.01131082,0.01134976,0.01137639,0.01138652,0.01146317,0.01163577,0.01234943,0.01327757,0.01530169,0.01642191,0.01834317,0.02182247,0.0230126,0.02118297,0.01943924,0.01810084,0.01825819,0.02281498,0.0263994,0.02806846,0.02746702,0.02518642,0.02497293,0.02588662,0.026688,0.02899479,0.03370057,0.0359807,0.03516849,0.0402152,0.04153375,0.03892875,0.03327411,0.03020883,0.02867081,0.02655211,0.02468861,0.02530371,0.02436735,0.02233388,0.02193877,0.01981456,0.02191514,0.02230817,0.02427214,0.02948144,0.03006373,0.02621036,0.02730288,0.02757997,0.02875937,0.03222621,0.04012935,0.03391089,0.02632724,0.02302463,0.01750874,0.01668891,0.01299988,0.009814971,0.009365103,0.008086227,0.008265044,0.007888789,0.006996612,0.006306062,0.004956929,0.004303851,0.003048257,0.002440162,0.002198189,0.001864657,0.001545591,0.001478293,0.00120578,0.001035336,0.000971,0.001048849,0.001030715,0.000925029,0.000836573,0.000730166,0.000657222,0.00062988,0.00062675,0.000640758,0.000729418,0.000519669,0.000368297,0.000318252,0.000278733,0.000237139,0.00019558,0.000168631,0.000136186,9.30E-05,7.40E-05,6.44E-05,6.51E-05,5.73E-05,2.54E-05,NGAsubRSN5001492_20071220_075516_MWFS_S77W.AT2,NGAsubRSN5001492_20071220_075516_MWFS_S13E.AT2,NGAsubRSN5001492_20071220_075516_MWFS_UP.AT2
5001493,5000150,5000269,6.65,45,-60,111.55,102.49,107.29,112.5,-999,-999,1000,-999,-999,-999,99,99,-999,0.019152,1.5418,0.2793,0.0191833,0.01927789,0.01930453,0.0193494,0.019424,0.01944612,0.01949278,0.01956657,0.0195897,0.01968884,0.01973321,0.01978823,0.01981927,0.0198535,0.01992918,0.02001227,0.02051707,0.0227207,0.02270251,0.02259291,0.02225748,0.02334727,0.02389774,0.02536014,0.02650334,0.02797345,0.03256148,0.04323304,0.0433263,0.04403389,0.04452749,0.04574604,0.05476651,0.05432984,0.04783597,0.05529108,0.06556986,0.072671,0.05366792,0.05870719,0.05518513,0.05187333,0.04678536,0.04726149,0.05354744,0.05193297,0.04676047,0.04704304,0.04721556,0.04457757,0.03941871,0.03967734,0.04175428,0.04177509,0.04038506,0.03547108,0.03150181,0.02721388,0.02706387,0.03381605,0.0345532,0.03275091,0.02736278,0.02562155,0.02797418,0.03258868,0.03603501,0.03432954,0.02572224,0.01962293,0.01652105,0.01380563,0.01124094,0.008785514,0.007476423,0.006575614,0.006347077,0.005362301,0.003589689,0.002625674,0.002528456,0.002332302,0.002003127,0.001664464,0.001452811,0.0013005,0.001198411,0.001091846,0.000960571,0.000866214,0.000783487,0.000691863,0.000632175,0.00056912,0.000508432,0.000421764,0.00038942,0.000349897,0.000313136,0.000268586,0.000224195,0.000185287,0.000154002,0.000129842,0.000111838,8.77E-05,7.25E-05,6.17E-05,5.33E-05,4.63E-05,2.51E-05,NGAsubRSN5001493_20071220_075516_MWZ_E.AT2,NGAsubRSN5001493_20071220_075516_MWZ_N.AT2,NGAsubRSN5001493_20071220_075516_MWZ_UP.AT2
